pincode,place,state,district,lat,lng
700087,New Market,West Bengal,Kolkata,22.5553,88.3558
700088,Brace Bridge,West Bengal,Kolkata,22.5553,88.3558
700089,Lake Town (North 24 Parganas),West Bengal,North 24 Parganas,22.51045,88.56805
700090,Netaji Colony,West Bengal,Kolkata,22.5553,88.3558
700091,Temporary P.O. (W.B.B.S.E),West Bengal,North 24 Parganas,22.4656,88.7803
700092,Regent Estate,West Bengal,Kolkata,22.5553,88.3558
700093,Purba Putiary,West Bengal,South 24 Parganas,22.4485,88.3883
700094,Panchasayar,West Bengal,Kolkata,22.5019,88.37205
700095,Golf Green,West Bengal,Kolkata,22.5553,88.3558
700096,Brahmapur,West Bengal,South 24 Parganas,22.4485,88.3883
700097,Purbachal,West Bengal,North 24 Parganas,22.4656,88.7803
700099,Mukundapur,West Bengal,Kolkata,22.5553,88.3558
700100,Vip Nagar,West Bengal,South 24 Parganas,22.1168,88.4167
700101,Prafulla Kanan,West Bengal,North 24 Parganas,22.4656,88.7803
700102,Krishnapur (North 24 Parganas),West Bengal,North 24 Parganas,22.4656,88.7803
700103,Narendrapur,West Bengal,South 24 Parganas,22.1168,88.4167
700104,Ramchandrapur Chak Thakurani,West Bengal,South 24 Parganas,22.1168,88.4167
700105,Nowbhanga,West Bengal,North 24 Parganas,22.2912,88.5985
700106,Bidhan Nagar IB Market,West Bengal,North 24 Parganas,22.4656,88.7803
700107,Madurdaha,West Bengal,South 24 Parganas,22.1168,88.4167
700108,Ashokegarh,West Bengal,Kolkata,22.5553,88.3558
700109,Agarpara,West Bengal,North 24 Parganas,22.6833,88.3667
700110,Ramchandra Pur,West Bengal,North 24 Parganas,22.4656,88.7803
700111,Ghola,West Bengal,North 24 Parganas,22.6909,88.4077
700112,Kalyan Nagar Cooperative Society B.,West Bengal,North 24 Parganas,22.4656,88.7803
700113,Panchanantala,West Bengal,North 24 Parganas,22.4656,88.7803
700114,Panihati,West Bengal,North 24 Parganas,22.6909,88.374
700115,Sukchar (North 24 Parganas),West Bengal,North 24 Parganas,22.4656,88.7803
700116,B.D.Sopan,West Bengal,North 24 Parganas,22.4656,88.7803
700117,Khardah,West Bengal,North 24 Parganas,22.7186,88.3781
700118,Rahara,West Bengal,North 24 Parganas,22.4656,88.7803
700119,Bandipur,West Bengal,North 24 Parganas,22.4656,88.7803
700120,Barrackpore Govt.Housing,West Bengal,North 24 Parganas,22.4656,88.7803
700121,Nilganj Bazaar,West Bengal,North 24 Parganas,22.4656,88.7803
700122,Jaffarpur,West Bengal,North 24 Parganas,22.4656,88.7803
700123,Panpara (North 24 Parganas),West Bengal,North 24 Parganas,22.4656,88.7803
700124,Barasat Bazar,West Bengal,North 24 Parganas,22.4656,88.7803
700125,Noapara (North 24 Parganas),West Bengal,North 24 Parganas,22.7572,88.4556
700126,Jagannathpur,West Bengal,North 24 Parganas,22.4656,88.7803
700127,Hridaypur,West Bengal,North 24 Parganas,22.7017,88.4695
700128,Bhagyamantapur,West Bengal,North 24 Parganas,22.4656,88.7803
700129,Madhyamgram,West Bengal,North 24 Parganas,22.6894,88.4459
700130,Madhyamgram Bazar,West Bengal,North 24 Parganas,22.4656,88.7803
700131,Kodalia Agapur,West Bengal,North 24 Parganas,22.4656,88.7803
700132,Ganti,West Bengal,North 24 Parganas,22.4656,88.7803
700133,Michealnagar,West Bengal,North 24 Parganas,22.4656,88.7803
700134,Nilachal,West Bengal,North 24 Parganas,22.4656,88.7803
700135,Shyamnagar,West Bengal,North 24 Parganas,22.5922,88.4311
700136,Narayanpur,West Bengal,North 24 Parganas,22.7611,88.7615
700137,Budge Budge. (Hsg-ii),West Bengal,South 24 Parganas,22.4256,88.1934
700138,Purba Nischintapur,West Bengal,South 24 Parganas,22.4679,88.1452
700139,Daulatpur,West Bengal,South 24 Parganas,22.1168,88.4167
700140,Batanagar,West Bengal,South 24 Parganas,22.2604,88.2917
700141,Raipur,West Bengal,South 24 Parganas,22.4069,88.1497
700142,Santosh Pur (Maheshtala)so,West Bengal,South 24 Parganas,22.2604,88.2917
700143,Sarkarpool,West Bengal,South 24 Parganas,22.2604,88.2917
700144,Baruipur H.O,West Bengal,South 24 Parganas,22.2604,88.2917
700145,Dakshin Gobindapur,West Bengal,South 24 Parganas,21.7849,88.1644
700146,Kodalia,West Bengal,South 24 Parganas,22.2604,88.2917
700147,Subhas Gram,West Bengal,South 24 Parganas,22.2604,88.2917
700148,Harinavi,West Bengal,South 24 Parganas,22.4117,88.4205
700149,Chowhati,West Bengal,South 24 Parganas,22.4382,88.432
700150,Hadia,West Bengal,South 24 Parganas,22.3513,88.2992
700151,Dingelpota,West Bengal,South 24 Parganas,22.1168,88.4167
700152,Dhalua,West Bengal,South 24 Parganas,22.1168,88.4167
700153,Laskar Pur,West Bengal,South 24 Parganas,22.1168,88.4167
700154,Boral,West Bengal,South 24 Parganas,22.1168,88.4167
700155,Abdalpur,West Bengal,North 24 Parganas,22.4656,88.7803
700156,New Town,West Bengal,North 24 Parganas,22.4656,88.7803
700157,Hatiara,West Bengal,North 24 Parganas,22.6028,88.4493
700158,Bisharpara,West Bengal,North 24 Parganas,22.4656,88.7803
700159,Ashwini Nagar,West Bengal,North 24 Parganas,22.4656,88.7803
700160,New Town Action Area III,West Bengal,North 24 Parganas,22.4656,88.7803
700161,New Town Action Area II,West Bengal,North 24 Parganas,22.4656,88.7803
700162,Gouranganagar,West Bengal,North 24 Parganas,22.4656,88.7803
711101,Ramkrishnapur,West Bengal,Howrah,22.526,88.0676
711102,Sibpur,West Bengal,Howrah,22.5667,88.3167
711103,Andul Road,West Bengal,Howrah,22.526,88.0676
711104,Chatterjee Hat,West Bengal,Howrah,22.5833,88.3
711105,Dasnagar,West Bengal,Howrah,22.526,88.0676
711106,Howrah Loco Depot,West Bengal,Howrah,22.526,88.0676
711107,Howrah Vic.Cot.Mill,West Bengal,Howrah,22.6167,88.35
711108,Netajigarh,West Bengal,Howrah,22.526,88.0676
711109,Bakultala,West Bengal,Howrah,22.526,88.0676
711110,Baksara,West Bengal,Howrah,22.6368,88.288
711111,Jagacha,West Bengal,Howrah,22.6368,88.288
711112,Gip Colony,West Bengal,Howrah,22.6368,88.288
711113,Balitikuri,West Bengal,Howrah,22.6368,88.288
711114,Chamrail,West Bengal,Howrah,22.6368,88.288
711115,Jagadishpurhat,West Bengal,Howrah,22.6368,88.288
711201,Bally,West Bengal,Howrah,22.6486,88.3411
711202,Belur Bazar,West Bengal,Howrah,22.526,88.0676
711203,Bhattanagar,West Bengal,Howrah,22.526,88.0676
711204,Liluah,West Bengal,Howrah,22.6259,88.3398
711205,Durgapur,West Bengal,Howrah,22.526,88.0676
711206,Sapuipara,West Bengal,Howrah,22.526,88.0676
711225,Pacharul,West Bengal,Howrah,22.526,88.0676
711226,Gaza,West Bengal,Howrah,22.526,88.0676
711227,Ghoshpara (Howrah),West Bengal,Howrah,22.526,88.0676
711301,Anantapur (Howrah),West Bengal,Howrah,22.526,88.0676
711302,Kuldanga,West Bengal,Howrah,22.526,88.0676
711303,Agunshi,West Bengal,Howrah,22.526,88.0676
711304,Banipur (Howrah),West Bengal,Howrah,22.526,88.0676
711305,Bauria,West Bengal,Howrah,22.4939,88.168
711306,Kulgachia,West Bengal,Howrah,22.526,88.0676
711307,Khalisani,West Bengal,Howrah,22.5167,88.0828
711308,Chengail,West Bengal,Howrah,22.5044,88.1436
711309,Sarenga,West Bengal,Howrah,22.5254,88.2176
711310,Burikhali,West Bengal,Howrah,22.526,88.0676
711312,Benapur Chandanapara,West Bengal,Howrah,22.526,88.0676
711313,Sankrail,West Bengal,Howrah,22.5669,88.2397
711314,Dakshin Shibpur,West Bengal,Howrah,22.526,88.0676
711315,Madhabpur,West Bengal,Howrah,22.526,88.0676
711316,Brindabanpur,West Bengal,Howrah,22.526,88.0676
711317,Radhadasi,West Bengal,Howrah,22.526,88.0676
711322,Raghudevpur,West Bengal,Howrah,22.526,88.0676
711401,Ghoshpur,West Bengal,Howrah,22.5211,88.1398
711403,Bankra,West Bengal,Howrah,22.6029,88.2775
711404,Mansinghpur,West Bengal,Howrah,22.5868,88.1979
711405,Parbatipur,West Bengal,Howrah,22.6462,88.2417
711408,Jagatballavpur,West Bengal,Howrah,22.58,88.1958
711409,Tentulkuli,West Bengal,Howrah,22.58,88.1958
711410,Mansuka,West Bengal,Howrah,22.526,88.0676
711411,Rudrapur,West Bengal,Howrah,22.6191,88.1892
711412,Chitrasenpur,West Bengal,Howrah,22.526,88.0676
711413,Khalna,West Bengal,Howrah,22.526,88.0676
711414,Gobindapur Shibtala,West Bengal,Howrah,22.4652,88.0574
712101,Chinsurah Court,West Bengal,Hooghly,22.8847,88.0798
712102,Sogandha,West Bengal,Hooghly,22.8847,88.0798
712103,Hooghly,West Bengal,Hooghly,22.9088,88.3967
712104,Sahaganj,West Bengal,Hooghly,22.9275,88.3944
712105,KAMARPARABAZAR,West Bengal,Hooghly,22.8847,88.0798
712121,Addconagar,West Bengal,Hooghly,22.9775,88.1701
712122,Jharia,West Bengal,Hooghly,22.8847,88.0798
712123,Manaspur,West Bengal,Hooghly,22.9333,88.3667
712124,K G R S Path,West Bengal,Hooghly,22.8245,88.3384
712125,Rajabazar (Hooghly),West Bengal,Hooghly,22.9775,88.1701
712134,Bilsara,West Bengal,Hooghly,23.1011,88.178
712135,Ballaldighi,West Bengal,Hooghly,22.8841,88.2335
712136,Kundughat,West Bengal,Hooghly,22.8622,88.368
712137,Gondalpara,West Bengal,Hooghly,22.8841,88.2335
712138,Jarura,West Bengal,Hooghly,22.8847,88.0798
712139,Mankundu Govt.Colony,West Bengal,Hooghly,22.8393,88.3607
712146,Gajinadaspur,West Bengal,Hooghly,22.8847,88.0798
712147,Radhanagar,West Bengal,Hooghly,22.8847,88.0798
712148,Talandu,West Bengal,Hooghly,22.8847,88.0798
712149,Sarai,West Bengal,Hooghly,22.8847,88.0798
712152,Melki,West Bengal,Hooghly,22.8847,88.0798
712201,Serampore H.O,West Bengal,Hooghly,22.8847,88.0798
712202,Mahesh -1,West Bengal,Hooghly,22.8847,88.0798
712203,Mallickpara,West Bengal,Hooghly,22.8847,88.0798
712204,Chatra (Hooghly),West Bengal,Hooghly,22.8847,88.0798
712221,Angus,West Bengal,Hooghly,23.0455,88.3215
712222,Champdani,West Bengal,Hooghly,22.83485,88.20285
712223,Belumilki,West Bengal,Hooghly,22.8847,88.0798
712232,Bhadrakali,West Bengal,Hooghly,23.1511,88.1839
712233,Hindmotor,West Bengal,Hooghly,22.6861,88.3357
712234,Kanaipur,West Bengal,Hooghly,22.8847,88.0798
712235,Criper Road,West Bengal,Hooghly,22.7051,88.3445
712245,Rajendra Avenue,West Bengal,Hooghly,22.8847,88.0798
712246,Barabahera,West Bengal,Hooghly,22.8847,88.0798
712248,Gandhisarak,West Bengal,Hooghly,22.7239,88.3456
712249,Prabasnagar,West Bengal,Hooghly,22.8847,88.0798
712250,Nutangram,West Bengal,Hooghly,22.8847,88.0798
712258,Uttarpara Bazar,West Bengal,Hooghly,22.6608,88.3471
712301,Bhandarhati,West Bengal,Hooghly,22.8808,88.0924
712302,Kankrakuli,West Bengal,Hooghly,22.8847,88.0798
712303,Palasi,West Bengal,Hooghly,22.9419,88.3005
712304,Chikranda,West Bengal,Hooghly,22.7129,88.2523
712305,Puinan,West Bengal,Hooghly,22.9137,88.2125
712306,Baruipara,West Bengal,Hooghly,22.7478,88.2487
712308,Siptai,West Bengal,Hooghly,22.9655,88.1729
712310,Chakundi,West Bengal,Hooghly,22.6685,88.291
712311,Dankuni Housing Complex,West Bengal,Hooghly,22.6685,88.291
712401,Champadanga,West Bengal,Hooghly,22.7546,88.2692
712402,Sahabazar,West Bengal,Hooghly,22.8847,88.0798
712403,Jagalgori,West Bengal,Hooghly,22.8211,88.0802
712404,Dilakash,West Bengal,Hooghly,22.8847,88.0798
712405,Jejur,West Bengal,Hooghly,22.8966,88.2839
712406,Khanakul,West Bengal,Hooghly,22.8847,88.0798
712407,Bandipur,West Bengal,Hooghly,22.8465,88.1925
712408,Poshpur,West Bengal,Hooghly,22.7679,88.0059
712409,Singherbheri,West Bengal,Hooghly,22.8847,88.0798
712410,Gotan,West Bengal,Hooghly,22.8847,88.0798
712412,Narayanpur,West Bengal,Hooghly,22.8283,88.0778
712413,Bachhanari,West Bengal,Hooghly,22.8847,88.0798
712414,Baikunthapur,West Bengal,Hooghly,22.9376,88.0801
712415,Saidpur (Hooghly),West Bengal,Hooghly,22.8847,88.0798
712416,Natibpur,West Bengal,Hooghly,22.8847,88.0798
712417,Nandanpur,West Bengal,Hooghly,22.8847,88.0798
712501,Balagarh,West Bengal,Hooghly,22.8847,88.0798
712502,Chawk Bansberia.,West Bengal,Hooghly,22.9539,88.401
712503,Tribeni,West Bengal,Hooghly,22.9867,88.3987
712504,Chandrahati,West Bengal,Hooghly,22.8896,88.4116
712512,Aidakismat,West Bengal,Hooghly,22.8847,88.0798
712513,Nayasarai,West Bengal,Hooghly,22.8847,88.0798
712514,Sripur Bazar (Hooghly),West Bengal,Hooghly,22.8847,88.0798
712515,Khamargachi,West Bengal,Hooghly,22.8847,88.0798
712601,Netaji Mahavidyalaya,West Bengal,Hooghly,22.6703,88.2694
712602,Tirol,West Bengal,Hooghly,22.8847,88.0798
712611,Salikona,West Bengal,Hooghly,22.8847,88.0798
712612,Kamarpukur,West Bengal,Hooghly,22.8847,88.0798
712613,Pilkhan,West Bengal,Hooghly,22.8847,88.0798
712614,Ratanpur,West Bengal,Hooghly,22.8434,87.976
712615,Golta,West Bengal,Hooghly,22.8847,88.0798
712616,Dahia Kanda,West Bengal,Hooghly,22.8847,88.0798
712617,Mahisgot,West Bengal,Hooghly,22.8847,88.0798
712701,Bhagabatipur,West Bengal,Hooghly,22.8151,88.2096
712702,Kristorampur,West Bengal,Hooghly,22.6932,88.2579
712704,Kumirmorah,West Bengal,Hooghly,22.7745,88.2257
712706,Ilahipur,West Bengal,Hooghly,22.7745,88.2257
713101,Nutanpalli,West Bengal,Purba Bardhaman,23.4278,87.7677
713102,Kubajpur,West Bengal,Purba Bardhaman,23.4278,87.7677
713103,Machkhanda,West Bengal,Purba Bardhaman,23.4278,87.7677
713104,Rayan,West Bengal,Purba Bardhaman,23.4278,87.7677
713121,Debpur,West Bengal,Purba Bardhaman,23.4278,87.7677
713122,Singrekone,West Bengal,Purba Bardhaman,23.4278,87.7677
713123,Dakshinkhanda,West Bengal,Purba Bardhaman,23.7614,87.9169
713124,Boro Balaram,West Bengal,Purba Bardhaman,23.7614,87.9169
713125,Amarun,West Bengal,Purba Bardhaman,23.4125,87.9153
713126,Berenda,West Bengal,Purba Bardhaman,23.7614,87.9169
713127,Narayanpur,West Bengal,Purba Bardhaman,23.4278,87.7677
713128,Somaipur,West Bengal,Purba Bardhaman,23.4278,87.7677
713129,Kandra (Bardhaman),West Bengal,Purba Bardhaman,23.7288,87.9704
713130,Katwa Station Bazar,West Bengal,Purba Bardhaman,23.4278,87.7677
713131,Chanak,West Bengal,Purba Bardhaman,23.4278,87.7677
713132,Majigram,West Bengal,Purba Bardhaman,23.4278,87.7677
713140,Deara-Radhanagar,West Bengal,Purba Bardhaman,23.4278,87.7677
713141,Khana Junction,West Bengal,Purba Bardhaman,23.4278,87.7677
713142,Sasanga,West Bengal,Purba Bardhaman,23.4011,87.9051
713143,Kaithan,West Bengal,Purba Bardhaman,23.5493,87.9476
713144,Abhirampur,West Bengal,Purba Bardhaman,23.43,87.6334
713145,Manteswar,West Bengal,Purba Bardhaman,23.639,87.9485
713146,Radhakantapur,West Bengal,Purba Bardhaman,23.2899,88.0965
713147,Purbanayapara,West Bengal,Purba Bardhaman,23.5493,87.9476
713148,Sonai,West Bengal,Purba Bardhaman,23.4278,87.7677
713149,Saktigarh (Bardhaman),West Bengal,Purba Bardhaman,23.209,87.9734
713150,Bandhmura,West Bengal,Bankura,23.141,87.135
713151,Palla Road R.S.,West Bengal,Purba Bardhaman,23.4278,87.7677
713152,Bhuera,West Bengal,Purba Bardhaman,23.5474,87.6552
713153,Kuldiha,West Bengal,Purba Bardhaman,23.4278,87.7677
713154,Amadpur,West Bengal,Purba Bardhaman,23.4278,87.7677
713156,Ausgram,West Bengal,Purba Bardhaman,23.5176,87.6661
713166,Keotara,West Bengal,Purba Bardhaman,23.4278,87.7677
713201,Durgapur RS,West Bengal,Purba Bardhaman,23.4278,87.7677
713202,Durgapur Coke Oven Colony,West Bengal,Purba Bardhaman,23.4278,87.7677
713203,Durgapur Steel Project,West Bengal,Purba Bardhaman,23.4278,87.7677
713204,Pratappur,West Bengal,Purba Bardhaman,23.4278,87.7677
713205,Durgapur Steel Town East,West Bengal,Purba Bardhaman,23.4278,87.7677
713206,Durgapur Abl Township,West Bengal,Purba Bardhaman,23.4278,87.7677
713207,Durgapur Thermal Power Station,West Bengal,Purba Bardhaman,23.4278,87.7677
713208,Durgapur Alloy Steel Project,West Bengal,Paschim Bardhaman,24.2028,87.9815
713209,Durgapur Re College,West Bengal,Purba Bardhaman,23.4278,87.7677
713210,Durgapur Heavy Engg Plant,West Bengal,Purba Bardhaman,23.6538,87.6468
713211,Nadiha,West Bengal,Purba Bardhaman,23.4278,87.7677
713212,Rajbandh,West Bengal,Purba Bardhaman,23.4278,87.7677
713213,Benachity,West Bengal,Purba Bardhaman,23.4278,87.7677
713214,Amrabati,West Bengal,Purba Bardhaman,23.4278,87.7677
713215,Angadpur,West Bengal,Purba Bardhaman,23.6538,87.6468
713216,City Centre,West Bengal,Purba Bardhaman,23.4278,87.7677
713217,Oyaria,West Bengal,Purba Bardhaman,23.4278,87.7677
713301,Asansol H.O,West Bengal,Paschim Bardhaman,23.8561,87.4564
713302,Railpar (Bardhaman),West Bengal,Paschim Bardhaman,23.8561,87.4564
713303,B.B.College,West Bengal,Paschim Bardhaman,23.8561,87.4564
713304,U C Danga,West Bengal,Paschim Bardhaman,23.8561,87.4564
713305,Ramkrishna Mission,West Bengal,Paschim Bardhaman,23.8561,87.4564
713315,Jamgram,West Bengal,Paschim Bardhaman,23.8168,86.9792
713321,Andal South Bazar,West Bengal,Purba Bardhaman,23.1782,87.8981
713322,Bahula,West Bengal,Purba Bardhaman,23.6518,87.1648
713323,Ballavpur,West Bengal,Purba Bardhaman,23.5854,87.5061
713324,Baltoria,West Bengal,Paschim Bardhaman,24.4891,87.8306
713325,Santa,West Bengal,Paschim Bardhaman,23.6483,87.2163
713326,Chotodighari,West Bengal,Paschim Bardhaman,23.5854,87.5061
713330,Shibpur,West Bengal,Paschim Bardhaman,23.7357,87.0523
713331,Simjuri,West Bengal,Paschim Bardhaman,23.8568,86.9032
713332,Devchandnagar,West Bengal,Paschim Bardhaman,23.9614,87.1708
713333,Disergarh,West Bengal,Paschim Bardhaman,24.5231,87.369
713334,Bhanora,West Bengal,Paschim Bardhaman,23.7834,87.0715
713335,Seakulberia,West Bengal,Paschim Bardhaman,23.9614,87.1708
713336,Mondalpur,West Bengal,Paschim Bardhaman,23.9614,87.1708
713337,Bidhanbag,West Bengal,Purba Bardhaman,23.4278,87.7677
713338,Kajoragram,West Bengal,Purba Bardhaman,23.4278,87.7677
713339,Rotibati,West Bengal,Paschim Bardhaman,23.7668,87.2745
713340,Kalla Central Hospital,West Bengal,Paschim Bardhaman,23.65,87.0047
713341,Kanyapur,West Bengal,Paschim Bardhaman,23.65,87.0047
713342,Kenda,West Bengal,Purba Bardhaman,23.4278,87.7677
713343,Kulti,West Bengal,Paschim Bardhaman,23.877,87.2496
713344,Nandi (Bardhaman),West Bengal,Paschim Bardhaman,23.65,87.0047
713346,Pandaveshwar,West Bengal,Purba Bardhaman,23.65,87.0047
713347,Raniganj H.O,West Bengal,Purba Bardhaman,23.65,87.0047
713357,Salanpur,West Bengal,Paschim Bardhaman,23.767,86.8749
713358,Bijpur,West Bengal,Purba Bardhaman,23.4278,87.7677
713359,Old Sitarampur,West Bengal,Paschim Bardhaman,25.1954,87.5673
713360,Chinakuri,West Bengal,Paschim Bardhaman,23.54,87.8777
713361,Suryanagar (Bardhaman),West Bengal,Paschim Bardhaman,23.54,87.8777
713362,Toposi,West Bengal,Purba Bardhaman,23.4278,87.7677
713363,Nabagram,West Bengal,Purba Bardhaman,23.3452,87.899
713365,Chittaranjan TS,West Bengal,Paschim Bardhaman,23.54,87.8777
713369,Kalyaneshwari,West Bengal,Paschim Bardhaman,23.54,87.8777
713370,Nigha,West Bengal,Paschim Bardhaman,24.2636,87.867
713371,Patmohana,West Bengal,Paschim Bardhaman,24.2636,87.867
713372,Radhanagar Rly Colony,West Bengal,Paschim Bardhaman,24.2636,87.867
713373,Pariharpur,West Bengal,Paschim Bardhaman,24.2636,87.867
713376,Dhandadihi,West Bengal,Purba Bardhaman,23.4278,87.7677
713378,Khottadihi,West Bengal,Purba Bardhaman,23.4278,87.7677
713381,Nutandanga,West Bengal,Purba Bardhaman,23.4278,87.7677
713384,Parasea,West Bengal,Purba Bardhaman,23.4278,87.7677
713385,Nakrakonda,West Bengal,Burdwan,23.4278,87.7677
713386,Rupnarayanpur Bazar,West Bengal,Paschim Bardhaman,23.8561,87.4564
713401,Masagram,West Bengal,Purba Bardhaman,23.1342,88.0405
713402,Arjunpur (Bardhaman),West Bengal,Purba Bardhaman,23.3857,88.0371
713403,Paraj,West Bengal,Purba Bardhaman,23.4013,87.5389
713404,Jaragram,West Bengal,Purba Bardhaman,23.3857,88.0371
713405,Simlon,West Bengal,Purba Bardhaman,23.3857,88.0371
713406,Galsi,West Bengal,Purba Bardhaman,23.4026,87.9525
713407,Sukur,West Bengal,Purba Bardhaman,23.3857,88.0371
713408,Paratal,West Bengal,Purba Bardhaman,23.5086,88.1499
713409,Baramitrapara,West Bengal,Purba Bardhaman,23.2194,88.3629
713420,Panagar (Bardhaman),West Bengal,Purba Bardhaman,23.3523,88.0344
713421,Saknara,West Bengal,Purba Bardhaman,23.2628,87.9246
713422,Piplon,West Bengal,Purba Bardhaman,23.4278,87.7677
713423,Amila,West Bengal,Purba Bardhaman,23.4278,87.7677
713424,Sagrai,West Bengal,Purba Bardhaman,23.018,87.8758
713426,Ramchandrapur,West Bengal,Purba Bardhaman,23.4278,87.7677
713427,Bajekumarpur,West Bengal,Purba Bardhaman,23.4278,87.7677
713428,Serorai,West Bengal,Purba Bardhaman,23.4278,87.7677
713502,Agradwip R.S.,West Bengal,Purba Bardhaman,23.4278,87.7677
713512,Majida,West Bengal,Purba Bardhaman,23.4278,87.7677
713513,Mukshimpara,West Bengal,Purba Bardhaman,23.4278,87.7677
713514,Gourdanga,West Bengal,Purba Bardhaman,23.3759,88.2985
713515,Akabpur,West Bengal,Purba Bardhaman,23.3759,88.2985
713519,Mulgram,West Bengal,Purba Bardhaman,23.4278,87.7677
713520,Nityanandapur,West Bengal,Purba Bardhaman,23.4278,87.7677
721101,Midnapore Police Line,West Bengal,West Midnapore,22.4617,87.1485
721102,Chandra,West Bengal,West Midnapore,22.4617,87.1485
721121,Patharpara,West Bengal,West Midnapore,22.4143,87.267
721122,Anandapur (West Midnapore),West Bengal,West Midnapore,22.4143,87.267
721124,Brahmansasan,West Bengal,West Midnapore,22.4143,87.267
721125,Dolgram,West Bengal,West Midnapore,22.4143,87.267
721126,Chaklahana,West Bengal,West Midnapore,22.4143,87.267
721127,Fulberia,West Bengal,West Midnapore,22.6901,87.7202
721128,Ramgarh (West Midnapore),West Bengal,West Midnapore,22.4143,87.267
721129,Gohaldihi,West Bengal,West Midnapore,22.4143,87.267
721130,Dudhkumrarhat,West Bengal,East Midnapore,22.0208,87.7744
721131,Pindrui,West Bengal,West Midnapore,22.4143,87.267
721132,Reserve Bank Nm Ltd.,West Bengal,West Midnapore,22.4143,87.267
721133,Markanda,West Bengal,West Midnapore,22.4143,87.267
721134,Kharui,West Bengal,East Midnapore,22.4166,87.8833
721135,Chhorda,West Bengal,West Midnapore,22.4143,87.267
